P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
CACA	CATH	CAPU	7.337255984849937	1.099120794378905e-13	0.1883122440220021	1279758771.140625	4739822.109375	5017265.671875	2609695.359375	73704.46875	5522355.609375	1458499.921875	62836.96875	1725578.234375	142804015.546875	767666.96875	71073.34375	763376.71875	1008162.09375	16715.84375
CACA	CSEL	CAPU	5.245622911393041	7.803239243653337e-08	0.7665181009749756	1249568181.078125	5753072.921875	5588832.109375	1771831.796875	61198.84375	4913213.171875	1580374.859375	61445.71875	2208925.546875	138609471.234375	970142.71875	70899.59375	820874.21875	800292.96875	16082.21875
CAPU	CACA	FABR	4.694143648168621	1.340171437824722e-06	0.9913900376733242	1138984124.828125	18272577.609375	5423834.671875	1083476.921875	155960.71875	5454659.984375	936925.359375	154108.21875	17811535.671875	107063599.171875	4356748.21875	301792.09375	636848.46875	697256.09375	51296.96875
CAPU	CACA	FADE	4.715062560929973	1.209606679708486e-06	0.9914534993056819	1161322876.03125	21533077.90625	5342419.53125	1132276.46875	175448.0625	5635718.84375	981699.15625	179994.5625	18449714.28125	109324718.71875	4758678.3125	310876.8125	611671.3125	720551.4375	53299.5625
CAPU	CACA	FAFR	5.874978568482863	2.1214291434645816e-09	0.9896147407404655	1185772798.59375	18540245.46875	5477804.78125	1152534.71875	149309.6875	5815804.96875	964877.15625	168857.3125	18846827.46875	111566147.90625	4600298.5625	311697.1875	638578.8125	730793.5625	49470.8125
CAPU	CACA	FAIM	7.9573880218627	8.881784197001252e-16	0.9858068413755579	1178966073.078125	21023484.734375	5357709.234375	1231062.984375	213058.21875	5977124.484375	972094.484375	193272.71875	18959134.984375	111326026.234375	4837005.46875	329262.96875	633404.71875	760806.21875	57158.46875
CAPU	CACA	FAPA	6.7854497587843134	5.8197890950850706e-12	0.9878896560985966	1202704456.6875	20716837.375	5428536.625	1248680.0625	169002.75	5987565.9375	1024254.125	176623.875	19331584.125	113400095.4375	4941235.625	320979.125	643993.875	766882.875	55028.5
CAPU	CACA	FAPE	4.893793173400564	4.952577972172634e-07	0.9911856078476078	1189536727.546875	19688049.328125	5556350.765625	1182131.203125	171980.15625	5905871.015625	1022545.328125	181095.03125	18968107.515625	112121669.578125	4770858.78125	322420.90625	650519.28125	735518.90625	53360.65625
CAPU	CACA	FAPU	4.836225531546442	6.625264241666429e-07	0.9912943086163687	1201496705.421875	20084399.640625	5557442.640625	1195257.015625	172309.28125	6052349.265625	1036574.515625	169266.65625	19105335.765625	113460810.015625	4762977.90625	315784.65625	662914.40625	759758.78125	54020.03125
CAPU	CACA	PEPA	9.654593823934837	0.0	0.9828436341612851	1215107117.171875	24970172.078125	5509492.265625	1342997.828125	237155.65625	6375482.203125	1017991.015625	211760.03125	19636787.078125	114741373.890625	5249119.28125	346519.53125	641374.65625	800936.65625	59596.65625
CAPU	CACA	PALT	5.691429240768516	6.317072864803208e-09	0.9930496774965518	1112474034.09375	24467806.65625	4997296.21875	1041568.21875	207826.8125	5769031.59375	868649.34375	204592.8125	25574989.65625	97075561.03125	5932168.5625	380732.1875	547846.3125	670331.0625	65240.4375
CAPU	CACA	PCOR	4.749971450599422	1.0184722802897284e-06	0.9943166629558764	1121543133.796875	23725209.890625	5219722.640625	1004541.015625	198963.40625	5618122.453125	861828.953125	186478.15625	25829727.328125	97217851.703125	5940409.53125	375022.03125	564328.65625	643776.53125	63852.90625
CACA	CAPU	PINF	6.707131682055086	9.979461701448145e-12	0.9917360302761291	1108191629.953125	23805219.046875	5496645.234375	1064934.796875	224457.46875	5360270.859375	860433.671875	178536.21875	25402045.109375	95898726.296875	5830443.84375	364232.84375	611330.59375	594510.59375	64642.46875
CAPU	CACA	PINT	6.120900937328361	4.670470676870764e-10	0.9925100107742529	1099225101.484375	24708691.828125	5023468.015625	1041274.765625	216448.65625	5758954.390625	855971.140625	211419.90625	25410839.953125	95602674.078125	5973505.40625	375972.90625	540228.78125	661013.28125	66448.40625
CAPU	CACA	PSCH	5.195500887752242	1.0227868907364268e-07	0.9936926401369353	1086814548.125	24519650.6875	4954964.125	991009.5625	197577.25	5521129.375	836575.1875	202963.375	25166929.75	94501665.6875	5865676.5	373942.375	540651.375	632876.25	62000.375
CACA	CASE	CAPY	8.085743471827035	3.3306690738754696e-16	0.9706934411616135	374334160.5625	6333460.5625	2042442.4375	494593.1875	67204.5	1564340.375	398456.375	48537.625	3582705.125	38349890.0	1226600.0	57473.75	246258.625	219269.375	14593.5
CAPY	CACA	FABR	8.718144960558384	0.0	0.9429841749350937	1040688392.890625	15089218.984375	11315668.421875	3036149.109375	364203.59375	15941365.796875	2591191.734375	396341.09375	9950337.421875	95936707.734375	2831134.96875	615502.71875	1523965.21875	1924359.46875	124333.84375
CAPY	CACA	FADE	7.081706774103357	7.167599846980011e-13	0.9530866971092788	1075984232.90625	17666807.03125	11661549.71875	3197936.90625	392640.6875	16620940.21875	2822764.78125	480213.5625	10444729.96875	99393998.40625	3157161.6875	645855.9375	1560906.6875	1995663.8125	130783.6875
CAPY	CACA	FAFR	10.686824410594344	0.0	0.9325829209859118	1089385352.8125	14926226.5625	11823864.0	3274988.625	361582.75	17358871.8125	2714208.1875	424347.875	10471504.5	100287170.375	2950107.25	654768.625	1581532.375	2045420.375	126878.875
CAPY	CACA	FAIM	7.558338908646416	2.0650148258027912e-14	0.9509683435830263	1089881929.359375	17193989.015625	11853639.765625	3282091.203125	417830.90625	16970954.328125	2877393.015625	493475.53125	10726509.140625	100810120.328125	3214938.15625	671012.15625	1613186.53125	2049968.53125	139382.03125
CAPY	CACA	FAPA	8.049254282476928	4.440892098500626e-16	0.9487265817870298	1116136696.859375	16875809.390625	12064804.515625	3336285.078125	395127.15625	17185422.328125	2902867.140625	466556.53125	10922522.015625	103167084.578125	3257297.90625	681023.53125	1644636.15625	2080706.40625	137712.40625
CAPY	CACA	FAPE	10.151872841501094	0.0	0.9367276342211519	1099941775.625	15903767.0625	11958231.375	3289671.4375	385946.0	17251313.875	2753816.3125	458640.625	10686984.25	101385079.5625	3104664.25	655976.875	1609215.625	2057878.5	129012.625
CAPY	CACA	FAPU	8.983183145975234	0.0	0.9435839483895231	1107861470.6875	16558550.75	12012529.8125	3293078.875	391627.125	17196586.25	2815301.3125	457761.0	10806346.875	102428028.3125	3128140.375	676598.875	1620706.125	2069555.125	127991.5
CAPY	CACA	FAVI	9.7795506729635	0.0	0.9385781127663657	355860066.5625	4720374.9375	3878183.875	1031042.0	117321.375	5493388.25	864028.875	126372.125	3416129.9375	32619246.4375	941923.625	212913.375	516391.75	655326.75	41502.125
CAPY	CACA	FDEN	9.098990030674715	0.0	0.9411253098612562	991489793.4375	15329432.0	10784283.3125	2887013.875	355642.125	15277614.125	2435565.8125	394452.375	9652065.75	89463161.3125	2811337.25	605940.625	1423824.625	1804962.0	119722.375
CAPY	CACA	PEPA	7.4686539028401615	4.085620730620576e-14	0.9525227171493869	1132965329.3125	20780349.9375	12347858.1875	3425109.5625	467153.25	17820050.375	3015937.25	575326.375	11225040.625	104956693.875	3511719.25	694104.0	1669082.125	2150908.875	147199.0
CAPY	CACA	PALT	4.944718401564052	3.818412011025174e-07	0.9830772380778738	1042211207.890625	20527093.671875	11480388.859375	2794916.734375	461667.84375	16293042.984375	2544955.484375	582160.96875	17065706.671875	89234521.046875	4285201.46875	850213.59375	1442465.71875	1803487.34375	163685.71875
CAPY	CACA	PAXI	6.540468442409849	3.0818014806754945e-11	0.9787009812359924	995350503.3125	21272722.6875	11204096.625	2509957.0	446732.875	15931364.9375	2199938.4375	522655.125	16445452.5	84740905.625	4247638.875	842945.625	1357043.25	1699070.625	163440.5
CAPY	CACA	PCOR	5.51326572570035	1.7655697792662295e-08	0.9817213092630883	1042000479.28125	20141287.28125	11553424.40625	2723159.21875	462888.0625	16543267.21875	2449007.53125	533846.9375	17173287.15625	88549669.84375	4286401.6875	851298.6875	1436633.1875	1782561.4375	167924.0625
CAPY	CACA	PEEX	5.999759955531447	9.915861465259468e-10	0.9798090773180769	991090452.21875	18795780.15625	11077743.15625	2579385.40625	434870.8125	15985222.40625	2290115.53125	505338.9375	16327574.53125	84465310.40625	4056339.1875	826970.4375	1354846.6875	1718697.5625	157731.5625
CAPY	CACA	PESE	5.359624005554814	4.178918988628766e-08	0.9817987327830685	332556863.34375	6693267.65625	3698526.09375	875987.34375	151351.0625	5312032.03125	788691.15625	176385.8125	5497554.84375	28399141.59375	1394878.5625	280524.1875	462199.5625	573364.6875	55513.0625
CAPY	CACA	PINF	4.838815308774483	6.539551768991458e-07	0.9838926898140604	1028052541.40625	20115339.15625	11599802.21875	2606917.15625	439453.3125	16463894.71875	2370662.15625	551905.3125	16801970.96875	87198273.40625	4199689.3125	854708.1875	1421719.5625	1754835.5625	163557.5625
CACA	CSEL	CASE	7.4401196314982485	5.062616992290714e-14	0.31350156062373624	401798881.25	2122093.75	1519612.25	734377.375	20044.125	1516407.0625	533747.5625	21586.875	625368.6875	44776671.3125	294703.75	21557.5	241981.125	270642.5	3983.875
CACA	CASE	PINT	4.876465972582329	5.407716452410227e-07	0.9938195367891202	350924744.921875	7750022.515625	1994653.953125	341142.578125	74731.53125	1513789.890625	291888.765625	57825.90625	8211910.203125	30564980.953125	1905489.65625	114918.28125	192992.15625	175187.15625	21058.53125
CACA	CSEL	CATH	7.339033582447697	1.0835776720341528e-13	0.529326993048084	1251195065.4375	5548802.4375	5287022.5	1928020.125	78044.0	4999079.6875	1625239.0625	65977.125	1965751.875	139861326.75	920004.75	73526.0	798738.0	826681.25	17093.0
CPAR	CACA	FABR	9.559938035416646	0.0	0.9290503534449865	847749974.71875	11458475.34375	9219698.34375	2408208.90625	290109.6875	10718041.03125	1979335.21875	256914.9375	7595222.96875	76163212.53125	2123025.9375	438254.9375	1181022.4375	1455221.0625	91077.9375
CPAR	CACA	FADE	10.378823132474494	0.0	0.9244341037462225	838613261.84375	13904777.03125	9023092.84375	2429915.34375	304495.4375	10678812.90625	1964503.15625	302153.0625	7658115.21875	75056947.46875	2339546.4375	429634.6875	1126656.9375	1445516.9375	90533.6875
CPAR	CACA	FAFR	10.277538302602432	0.0	0.9256710059834511	865523573.046875	11922680.453125	9340371.390625	2495760.953125	270036.90625	11031880.890625	2028021.578125	276206.03125	7853107.515625	77327720.453125	2271110.78125	445674.15625	1183568.03125	1485171.90625	94385.90625
CPAR	CACA	FAIM	11.944332833067449	0.0	0.9153382543899323	853547927.171875	13503634.015625	9102891.078125	2551990.453125	319299.53125	10973685.828125	2007681.703125	291422.03125	7892590.140625	76503896.890625	2394356.53125	434278.78125	1187165.40625	1478831.40625	96623.03125
CPAR	CACA	FAPA	8.784763616594057	0.0	0.9366391759407405	873869624.546875	13152367.203125	9293173.015625	2501214.828125	302335.15625	11163694.765625	2096792.703125	290887.53125	8075212.515625	78236237.703125	2430667.03125	450698.90625	1218456.78125	1493124.40625	91627.90625
CPAR	CACA	FAPE	10.750347460331028	0.0	0.924247002687466	863058481.484375	12480632.828125	9283965.578125	2501134.078125	301404.78125	10981233.578125	2012506.953125	290886.65625	7974147.703125	77306536.203125	2329354.78125	442429.15625	1191206.78125	1470626.90625	92603.53125
CPAR	CACA	FAPU	10.627109542338388	0.0	0.9238325511092881	870025887.8125	12730429.8125	9352875.6875	2532017.9375	294044.0	11157011.0	2045736.5	281608.625	7943828.5	78108864.875	2351067.0	457571.25	1210963.625	1502688.125	90808.25
CPAR	CACA	FAVI	7.783135130927816	3.552713678800501e-15	0.9428093777897779	288706653.0625	3707041.625	3157635.3125	793245.75	90634.75	3662298.5	676059.0625	86737.5	2607926.625	25735612.1875	720465.5	147457.0	397841.875	486464.0	29737.25
CPAR	CACA	FDEN	7.635531695181548	1.1324274851176597e-14	0.9437770472115704	840297451.703125	11902279.296875	9247590.734375	2324028.296875	275032.21875	10578227.421875	1982975.859375	273410.96875	7707994.671875	74755866.484375	2223221.34375	435317.46875	1181541.21875	1413313.84375	88720.46875
CPAR	CACA	PEPA	12.574235947613298	0.0	0.9136934150219319	866108325.453125	15988005.484375	9200563.421875	2606134.296875	348480.09375	11082426.296875	2028499.421875	325172.59375	8143689.609375	77685323.484375	2562038.71875	457826.46875	1188405.21875	1511323.46875	97817.96875
CPAR	CACA	PALT	9.72022186922688	0.0	0.9637134798639687	800123075.4375	16282762.5	8554762.3125	2097885.375	355441.875	10350300.375	1686923.0625	347972.625	12601442.25	66181517.8125	3177197.25	594025.875	1016794.125	1252084.5	109304.625
CPAR	CACA	PBON	8.046023288165053	4.440892098500626e-16	0.9700956076274269	805084851.71875	15845530.34375	8738555.46875	2039185.15625	364340.5625	10374718.34375	1700379.15625	353442.9375	12691213.15625	66493990.46875	3179192.8125	601181.5625	1033143.4375	1248725.8125	114290.0625
CPAR	CACA	PCOR	8.257829314659736	0.0	0.9693136697505996	814067024.796875	15651477.203125	8835297.203125	2078234.890625	369898.40625	10466543.078125	1727541.765625	361047.15625	12805166.140625	67179030.703125	3188437.65625	617122.78125	1039642.53125	1259481.53125	117470.15625
CPAR	CACA	PEEX	6.188045034661742	3.0581182031141907e-10	0.9761675240211259	760259598.9375	14120076.75	8408569.3125	1885598.25	326234.25	9774200.8125	1632346.5	326684.25	12005424.5625	62948615.25	2989648.5	570637.125	990845.25	1169235.75	109279.5
CPAR	CACA	PEIN	8.215537781144045	1.1102230246251565e-16	0.969434663737476	265923155.0	5170724.3125	2880761.0	672095.8125	116016.125	3436515.3125	557585.0	113254.875	4189501.5625	21889193.75	1055479.875	198227.625	343167.5	409562.875	37976.375
CPAR	CACA	PESE	7.527629848261099	2.5979218776228663e-14	0.9707715447180209	252591477.625	5072930.9375	2741119.6875	654078.125	115546.625	3270296.0625	550209.0	112617.625	4000038.625	20890644.9375	1014362.375	190392.5	327417.0	390972.25	36949.625
CPAR	CACA	PINT	8.060106250440342	4.440892098500626e-16	0.9695935200442347	790327205.328125	16324996.234375	8604854.171875	2036347.296875	377781.46875	10167997.234375	1697285.984375	363154.21875	12509180.421875	65205034.046875	3228374.71875	601456.59375	1023964.21875	1223587.59375	115278.46875
CPAR	CACA	PREI	8.404459172309068	0.0	0.9690396100876516	271234092.1875	5164430.5	2951368.9375	689851.75	111392.125	3512368.5625	571236.875	115768.125	4283803.5625	22330159.75	1059540.0	201207.25	348792.75	420863.5	37731.125
CPAR	CACA	PSCH	9.170417043208037	0.0	0.9657017025092395	786268464.875	16181263.1875	8529137.875	2049694.5625	355223.5	10197979.1875	1665335.875	355739.125	12487326.0625	65045810.875	3178784.5	588697.75	1013890.75	1237498.75	112933.125
CACA	FABR	FADE	4.710115711877686	1.2393322978976329e-06	0.03247584280422517	1080319173.96875	11723026.96875	9414890.53125	8652860.84375	339436.1875	19924152.09375	2160039.15625	363872.5625	2377976.71875	100289515.03125	1363760.8125	338017.6875	1138933.8125	3348616.5625	79625.0625
CACA	FABR	FDEN	5.36173966375753	4.130275610414458e-08	0.03751259525383168	1036363998.25	9967036.0625	8740796.3125	8223625.75	295161.625	19256977.75	2033696.0625	334408.625	2274946.3125	95104603.75	1232763.125	322961.875	1052263.875	3227020.25	82641.375
CACA	FABR	PEPA	5.879907196546206	2.0592418881193453e-09	0.042824069084111266	1095586528.859375	14365293.765625	9696658.140625	8639656.703125	374516.78125	20174402.078125	2326128.390625	425638.65625	2608595.765625	101979064.453125	1594365.65625	336080.65625	1203898.90625	3431178.40625	89467.78125
CACA	FABR	PALT	9.65555555070224	0.0	0.9284236639923348	1000353776.0	18755400.25	13033917.4375	3668371.3125	498184.25	17117502.25	3130101.0	610168.25	10112057.9375	84497735.3125	3100900.5	736276.875	1548928.25	2189013.875	151080.5
CACA	FABR	PAXI	10.614195215456162	0.0	0.9243499942490533	964053225.640625	18734131.609375	12612041.734375	3422054.046875	485717.71875	16781379.546875	2853991.359375	584455.09375	9795018.484375	80696668.921875	3052783.34375	717181.34375	1483253.34375	2094636.09375	146277.71875
CACA	FABR	PBON	10.984915612128322	0.0	0.9193724926362351	1004294293.5625	18220141.625	13227062.0	3740135.5625	483589.25	17372599.625	3126530.8125	599904.625	10123290.9375	84589120.75	3071407.625	729167.125	1594659.875	2221677.75	156559.875
CACA	FABR	PCOR	9.32959861942403	0.0	0.931683071367115	1011769762.59375	18159652.59375	13215475.53125	3629422.59375	480007.9375	17372878.15625	3110910.59375	610815.3125	10182201.15625	84860128.84375	3081163.5625	732936.3125	1556046.4375	2206220.8125	154872.5625
CACA	FABR	PEEX	10.013502888580298	0.0	0.92507197141616	955074929.21875	16646177.84375	12507252.09375	3448936.53125	429116.3125	16629056.28125	2909603.21875	561315.1875	9568288.09375	80114116.28125	2896712.0625	703006.8125	1490451.9375	2081138.4375	136785.6875
CACA	FABR	PEIN	9.923432826312059	0.0	0.9279016735223715	335055195.1875	5959298.3125	4383141.6875	1206740.1875	151577.375	5751356.4375	1023793.9375	193410.875	3378302.5625	28012620.8125	1019043.625	240887.875	521619.375	725470.375	48843.375
CACA	FABR	PESE	9.366692150573765	0.0	0.9291763795530347	319740013.46875	6035308.90625	4195888.65625	1181444.15625	153140.5625	5507739.59375	1010231.21875	200199.0625	3256473.59375	26881986.21875	1000680.8125	239941.4375	500365.4375	703972.8125	47349.0625
CACA	FABR	PINF	12.116757023176136	0.0	0.9146835057602974	999016456.1875	18230378.8125	13201426.625	3623842.625	473798.75	17441590.6875	2961610.3125	585483.75	10061444.625	83564549.0	3070244.125	731711.875	1530127.625	2201623.25	149164.75
CACA	FABR	PINT	10.557096738976746	0.0	0.9230251138187848	987374791.96875	18853750.40625	12980308.40625	3648498.28125	513427.6875	16927911.46875	3064646.84375	632907.0625	10065755.46875	82911817.21875	3132469.9375	734744.6875	1549124.3125	2168508.5625	158711.6875
CACA	FABR	PREI	10.28803734730974	0.0	0.9262236738959515	337698068.6875	5882434.25	4471681.1875	1220127.875	159546.75	5828726.375	1029736.1875	191284.0	3420005.5	28316006.8125	1025665.75	242231.25	526747.375	738332.0	50389.0
CACA	FABR	PSCH	9.787877600437888	0.0	0.9280576488787841	978594808.875	18952672.25	12854486.1875	3609993.1875	522934.75	16825459.5	3069164.0	613492.625	10045870.4375	82315731.3125	3111961.125	730534.25	1543345.875	2142878.125	152532.5
CACA	FAFR	FADE	4.861405697159022	5.835779063323443e-07	0.018709998500021356	1148944616.328125	10046016.109375	6799700.796875	11759971.796875	330080.21875	22135571.421875	1572809.921875	299611.46875	1767045.859375	107693765.234375	1100903.21875	253789.59375	868869.46875	4051695.46875	71545.09375
CACA	FADE	PALT	9.265396878727769	0.0	0.9304307779578186	1036273772.96875	19189283.53125	15448188.46875	3916105.09375	587336.4375	17762074.84375	3380760.96875	624663.4375	10540545.65625	87650847.78125	3214039.3125	828037.3125	1789347.8125	2238320.0625	166872.3125
CACA	FADE	PAXI	6.3993646804739965	7.837430704427106e-11	0.952655119648509	995744563.546875	19724599.453125	15386768.578125	3504536.890625	544133.78125	17318053.453125	3148385.140625	626558.40625	10314731.015625	83536625.203125	3212441.53125	809826.65625	1734761.03125	2119809.15625	165609.15625
CACA	FADE	PBON	10.041556841969419	0.0	0.9260591614644006	1041798533.03125	18818344.28125	15674561.21875	3948968.28125	588315.1875	18031179.90625	3368781.09375	628422.6875	10635234.53125	87721619.59375	3176216.3125	822396.0625	1793980.8125	2270098.6875	174850.3125
CACA	FADE	PCOR	9.102812609758464	0.0	0.9328952272108129	1040049373.0	18468050.5625	15671037.5	3872470.9375	560225.25	17877675.3125	3348721.625	625499.75	10629921.0625	87340744.25	3163015.875	820954.875	1777776.125	2240153.25	170955.625
CACA	FADE	PEEX	7.052379173902437	8.852918398360998e-13	0.9461617223078228	989035527.3125	17330377.0	15194361.4375	3581951.0	501331.5	17139974.5	3187115.9375	586491.0	10126004.75	83356133.6875	3041613.0	785092.5	1740541.875	2122642.5	153999.0
CACA	FADE	PEIN	9.73443478252993	0.0	0.9283974309680539	345014451.75	6000736.8125	5203944.75	1286552.3125	184216.875	5933796.0625	1100907.75	199657.375	3507971.3125	28946332.0	1047668.125	273894.875	596212.5	745784.125	54771.375
CACA	FADE	PESE	9.204464935399768	0.0	0.9300346399053522	331204731.59375	6193848.71875	5060386.46875	1268776.78125	180564.6875	5703888.15625	1094073.71875	205119.3125	3416364.34375	27929769.28125	1045232.5625	261190.4375	581249.4375	722104.1875	53612.3125
CACA	FADE	PINF	7.729160821781345	5.440092820663267e-15	0.9427122692187743	1023012022.53125	18763895.53125	15638431.59375	3649910.28125	526649.3125	17753144.71875	3214688.90625	585288.5625	10376580.71875	85474288.65625	3149751.8125	802749.6875	1761072.3125	2196328.3125	167431.0625
CACA	FADE	PINT	8.906601168040057	0.0	0.934106063933156	1022173865.0	19497680.1875	15468320.375	3842375.0625	597097.625	17576339.8125	3331377.25	644386.5	10575232.8125	85892260.75	3234480.5	823046.0	1760065.875	2209226.375	174090.875
CACA	FADE	PREI	7.764777590955928	4.107825191113079e-15	0.9421397848005469	348325965.375	6005457.4375	5288566.375	1274384.4375	185112.125	5990959.5	1125187.3125	197039.625	3554569.0	29210181.5625	1054053.375	275229.0	604513.375	747510.125	56518.375
CACA	FADE	PSCH	10.241559373860104	0.0	0.9238899727717311	1006657017.625	19004710.4375	15099700.625	3859141.6875	602050.375	17322319.0625	3275278.75	615370.125	10362716.9375	84722178.125	3161964.875	807169.25	1740821.625	2174640.25	166352.25
CACA	FAFR	FDEN	5.261984117509452	7.139824265145478e-08	0.030226251858531356	1058937784.390625	9587504.359375	7860169.734375	9116855.546875	307576.71875	19919349.984375	1846773.296875	312062.46875	2073369.796875	97370173.734375	1179259.96875	285250.34375	1016304.84375	3402054.09375	78396.71875
CACA	FAFR	PEPA	5.470684990846586	2.2468955807042335e-08	0.03118696404561146	1152096415.359375	13808931.328125	8573520.328125	10086208.453125	368756.53125	21645309.765625	2168932.265625	414469.53125	2423796.515625	107546851.890625	1497663.40625	307656.03125	1123929.40625	3780773.78125	87449.40625
CACA	FAFR	PALT	10.070934402825523	0.0	0.9260615771958439	1050053326.40625	19516566.21875	12764806.40625	3910865.40625	530155.8125	18080510.46875	3331937.09375	631325.5625	10582879.78125	88668999.40625	3257207.6875	761023.6875	1619421.4375	2274083.8125	165811.8125
CACA	FAFR	PAXI	9.766177219163259	0.0	0.9309103833764464	1011625669.625	19692060.875	12448290.125	3590911.75	474386.375	17783320.3125	3052079.3125	617821.875	10312283.3125	84765588.9375	3216812.5	734044.875	1543295.5	2187814.875	158102.75
CACA	FAFR	PBON	10.78314813580831	0.0	0.9226449424465155	1055374582.0625	19302975.5625	13078282.4375	3910088.1875	509964.5	18300321.0	3292540.625	631640.5	10658279.25	88739893.25	3228713.875	755434.75	1635768.875	2295473.0	172895.125
CACA	FAFR	PCOR	9.880772121447263	0.0	0.9295551470124339	1057716174.40625	19036598.59375	13071097.40625	3840611.40625	502059.6875	18293692.59375	3276738.46875	632659.6875	10717324.53125	88791170.03125	3260424.1875	768111.5625	1618938.9375	2282428.8125	168656.6875
CACA	FAFR	PEEX	8.988119589315842	0.0	0.9329001919076058	1006523614.53125	17683012.40625	12282019.09375	3642666.40625	448228.5625	17715562.46875	3141363.03125	597422.3125	10111070.21875	84759272.28125	3065863.0625	726365.6875	1570144.0625	2196677.5625	154121.3125
CACA	FAFR	PEIN	10.38190888551794	0.0	0.9257036470076183	350790432.25	6156715.125	4316168.5625	1277275.8125	161175.5	6055351.5	1080650.375	204173.0	3530526.8125	29411816.5625	1063285.75	250870.625	541593.5	754204.875	54700.75
CACA	FAFR	PESE	8.97987201515369	0.0	0.9327945614952218	337134377.25	6332197.75	4153184.875	1254885.875	168610.25	5861968.5625	1085084.9375	210272.5	3441879.1875	28403073.5625	1063044.75	244411.375	527642.125	738739.25	52695.75
CACA	FAFR	PINF	10.571952429567022	0.0	0.9255495506383253	1048999820.140625	19210462.859375	12998692.484375	3760561.296875	487509.21875	18328979.046875	3166086.859375	603011.34375	10556445.859375	87653061.046875	3218728.34375	749331.46875	1596662.46875	2275264.46875	162870.09375
CACA	FAFR	PINT	9.369716286622452	0.0	0.9321481193975673	1036968285.640625	20039154.234375	12754451.609375	3796727.796875	528169.71875	17845233.234375	3263713.421875	654756.96875	10586256.921875	87129353.984375	3298338.21875	750669.59375	1597510.84375	2246390.84375	168755.96875
CACA	FAFR	PREI	10.214416519994849	0.0	0.9280158420439041	353977563.875	6225792.625	4355616.9375	1279733.8125	168806.5	6118813.75	1085799.25	204382.25	3585993.0625	29673503.4375	1078364.5	253290.875	544902.5	764162.375	55902.25
CACA	FAFR	PSCH	10.619444224346145	0.0	0.9237302445487099	1022144051.0	19595059.875	12698481.1875	3823548.3125	530316.875	17685963.875	3221793.375	618233.375	10509862.3125	85963187.0625	3243727.0	744640.625	1588375.375	2215488.75	168151.0
CACA	FAIM	PALT	9.079164551166865	0.0	0.9315870002225594	1047236739.75	19406855.5625	15046884.6875	3961937.375	582543.875	18048178.625	3433626.4375	631855.125	10627691.9375	88714779.125	3272661.125	845219.0	1775904.0	2332869.125	169024.25
CACA	FAIM	PAXI	6.517882063430046	3.583111585214738e-11	0.9506278836828302	1005546589.515625	19876756.484375	14826276.171875	3602252.109375	551768.21875	17617173.546875	3234855.859375	642417.09375	10308830.921875	84361805.234375	3228969.84375	823749.84375	1721223.46875	2206051.84375	168743.84375
CACA	FAIM	PBON	11.264440756676489	0.0	0.917851259602078	1054765005.234375	19206793.515625	15201680.578125	4073891.515625	585360.90625	18274586.640625	3417206.078125	626939.53125	10754379.515625	88949549.078125	3268329.40625	854593.53125	1818725.53125	2367005.03125	176847.90625
CACA	FAIM	PCOR	8.787814094698431	0.0	0.9350174603695424	1053266805.90625	18812332.71875	15258558.78125	3930041.03125	546601.3125	18172170.21875	3419575.09375	632573.8125	10764541.40625	88597241.53125	3254331.9375	855124.1875	1793376.6875	2327617.0625	172793.3125
CACA	FAIM	PEEX	6.991219520840468	1.3713474800169934e-12	0.9460322397862164	996418069.96875	17557549.78125	14426614.78125	3625720.78125	504546.9375	17407792.90625	3231804.15625	600174.1875	10136997.65625	83953221.03125	3072641.3125	803074.1875	1720756.3125	2196664.8125	158058.1875
CACA	FAIM	PEIN	9.42116926960192	0.0	0.9307716003462838	350200369.6875	6174660.3125	5090867.4375	1308191.9375	183058.125	6048710.5625	1126606.3125	204906.125	3568013.9375	29432688.9375	1073482.625	281216.375	598563.625	775782.875	57274.125
CACA	FAIM	PESE	8.27631332639866	0.0	0.9359660076336578	334547592.75	6275023.1875	4852598.0625	1274563.125	182885.875	5776434.375	1116225.1875	209164.75	3430604.1875	28241242.125	1060046.25	275593.875	577738.375	744840.125	54816.75
CACA	FAIM	PINF	7.992465506752334	6.661338147750939e-16	0.9406287150810021	1039798744.390625	19448959.546875	15477773.671875	3779469.921875	535667.96875	18167105.734375	3322118.609375	621172.46875	10568008.234375	87100019.984375	3257352.84375	853372.21875	1781293.34375	2289832.46875	168856.59375
CACA	FAIM	PINT	10.464259691160473	0.0	0.9241857463772591	1038586184.71875	19952041.96875	15090880.03125	3968482.34375	601559.6875	17827083.09375	3363605.65625	656045.3125	10737132.21875	87637107.28125	3328561.5625	845943.4375	1777495.5625	2319776.5625	172655.5625
CACA	FAIM	PREI	8.843366778349818	0.0	0.9348793178837216	352069382.6875	6195177.75	5126167.0625	1311344.25	185208.0	6084991.0625	1140065.0	204656.75	3598967.8125	29586928.25	1077163.25	283447.625	605219.5	781556.75	56541.25
CACA	FAIM	PSCH	9.352832044781014	0.0	0.930115039073199	1017213300.5	19471419.4375	14564250.4375	3879594.25	576595.375	17550886.5625	3342022.0	632034.25	10496694.875	85710517.1875	3239928.0	819714.375	1749469.375	2253169.75	168582.625
