qind,t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
269,CACA,CAHE,FABR,FDEN,0.9851851851851852,0.005761316872427984,0.00905349794238683,1215.0
270,BOER,CAIR,FABR,FDEN,0.7958847736625514,0.097119341563786,0.10699588477366255,1215.0
271,CACA,CAIR,FABR,FDEN,0.9868312757201646,0.005761316872427984,0.007407407407407408,1215.0
272,CAHE,CAIR,FABR,FDEN,0.9876543209876543,0.00823045267489712,0.00411522633744856,1215.0
273,BOER,CAOV,FABR,FDEN,0.7950617283950617,0.09794238683127572,0.10699588477366255,1215.0
274,CACA,CAOV,FABR,FDEN,0.9868312757201646,0.005761316872427984,0.007407407407407408,1215.0
275,CAHE,CAOV,FABR,FDEN,0.9876543209876543,0.005761316872427984,0.006584362139917695,1215.0
276,CAIR,CAOV,FABR,FDEN,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
277,BOER,CAPY,FABR,FDEN,0.7925925925925926,0.09876543209876543,0.10864197530864197,1215.0
278,CACA,CAPY,FABR,FDEN,0.9547325102880658,0.02139917695473251,0.023868312757201648,1215.0
279,CAHE,CAPY,FABR,FDEN,0.9522633744855967,0.022222222222222223,0.02551440329218107,1215.0
280,CAIR,CAPY,FABR,FDEN,0.9530864197530864,0.02139917695473251,0.02551440329218107,1215.0
281,CAOV,CAPY,FABR,FDEN,0.9522633744855967,0.02139917695473251,0.02633744855967078,1215.0
282,BOER,CASE,FABR,FDEN,0.7967078189300412,0.09465020576131687,0.10864197530864197,1215.0
283,CACA,CASE,FABR,FDEN,0.9851851851851852,0.0049382716049382715,0.009876543209876543,1215.0
284,CAHE,CASE,FABR,FDEN,0.9868312757201646,0.005761316872427984,0.007407407407407408,1215.0
285,CAIR,CASE,FABR,FDEN,0.9860082304526749,0.0049382716049382715,0.00905349794238683,1215.0
286,CAOV,CASE,FABR,FDEN,0.9893004115226337,0.00411522633744856,0.006584362139917695,1215.0
287,CAPY,CASE,FABR,FDEN,0.9522633744855967,0.024691358024691357,0.023045267489711935,1215.0
288,BOER,CATH,FABR,FDEN,0.7983539094650206,0.0962962962962963,0.10534979423868313,1215.0
289,CACA,CATH,FABR,FDEN,0.988477366255144,0.005761316872427984,0.005761316872427984,1215.0
290,CAHE,CATH,FABR,FDEN,0.988477366255144,0.007407407407407408,0.00411522633744856,1215.0
291,CAIR,CATH,FABR,FDEN,0.9876543209876543,0.007407407407407408,0.0049382716049382715,1215.0
292,CAOV,CATH,FABR,FDEN,0.9868312757201646,0.007407407407407408,0.005761316872427984,1215.0
293,CAPY,CATH,FABR,FDEN,0.9530864197530864,0.02551440329218107,0.02139917695473251,1215.0
294,CASE,CATH,FABR,FDEN,0.9843621399176955,0.010699588477366255,0.0049382716049382715,1215.0
295,BOER,CACA,FAPA,FDEN,0.8559670781893004,0.06995884773662552,0.07407407407407407,1215.0
296,BOER,CAHE,FAPA,FDEN,0.8551440329218107,0.06995884773662552,0.07489711934156379,1215.0
297,CACA,CAHE,FAPA,FDEN,0.9868312757201646,0.0049382716049382715,0.00823045267489712,1215.0
298,BOER,CAIR,FAPA,FDEN,0.8551440329218107,0.07160493827160494,0.07325102880658436,1215.0
299,CACA,CAIR,FAPA,FDEN,0.9901234567901235,0.005761316872427984,0.00411522633744856,1215.0
300,CAHE,CAIR,FAPA,FDEN,0.9893004115226337,0.007407407407407408,0.0032921810699588477,1215.0
301,BOER,CAOV,FAPA,FDEN,0.8526748971193415,0.07242798353909465,0.07489711934156379,1215.0
302,CACA,CAOV,FAPA,FDEN,0.9893004115226337,0.0049382716049382715,0.005761316872427984,1215.0
303,CAHE,CAOV,FAPA,FDEN,0.9925925925925926,0.00411522633744856,0.0032921810699588477,1215.0
304,CAIR,CAOV,FAPA,FDEN,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
305,BOER,CAPY,FAPA,FDEN,0.8510288065843621,0.07242798353909465,0.07654320987654321,1215.0
306,CACA,CAPY,FAPA,FDEN,0.9621399176954732,0.01646090534979424,0.02139917695473251,1215.0
307,CAHE,CAPY,FAPA,FDEN,0.9613168724279836,0.01810699588477366,0.0205761316872428,1215.0
308,CAIR,CAPY,FAPA,FDEN,0.9629629629629629,0.014814814814814815,0.022222222222222223,1215.0
309,CAOV,CAPY,FAPA,FDEN,0.9613168724279836,0.01646090534979424,0.022222222222222223,1215.0
310,BOER,CASE,FAPA,FDEN,0.8526748971193415,0.07078189300411522,0.07654320987654321,1215.0
311,CACA,CASE,FAPA,FDEN,0.9917695473251029,0.0032921810699588477,0.0049382716049382715,1215.0
312,CAHE,CASE,FAPA,FDEN,0.988477366255144,0.005761316872427984,0.005761316872427984,1215.0
313,CAIR,CASE,FAPA,FDEN,0.988477366255144,0.0049382716049382715,0.006584362139917695,1215.0
314,CAOV,CASE,FAPA,FDEN,0.9909465020576131,0.0049382716049382715,0.00411522633744856,1215.0
315,CAPY,CASE,FAPA,FDEN,0.9613168724279836,0.02139917695473251,0.01728395061728395,1215.0
316,BOER,CATH,FAPA,FDEN,0.8551440329218107,0.06995884773662552,0.07489711934156379,1215.0
317,CACA,CATH,FAPA,FDEN,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
318,CAHE,CATH,FAPA,FDEN,0.9901234567901235,0.005761316872427984,0.00411522633744856,1215.0
319,CAIR,CATH,FAPA,FDEN,0.9909465020576131,0.0032921810699588477,0.005761316872427984,1215.0
320,CAOV,CATH,FAPA,FDEN,0.988477366255144,0.006584362139917695,0.0049382716049382715,1215.0
321,CAPY,CATH,FAPA,FDEN,0.9613168724279836,0.02139917695473251,0.01728395061728395,1215.0
322,CASE,CATH,FAPA,FDEN,0.9893004115226337,0.005761316872427984,0.0049382716049382715,1215.0
323,BOER,FABR,FAPA,FDEN,0.48559670781893005,0.248559670781893,0.26584362139917694,1215.0
324,CACA,FABR,FAPA,FDEN,0.48477366255144033,0.24773662551440329,0.2674897119341564,1215.0
325,CAHE,FABR,FAPA,FDEN,0.48559670781893005,0.24691358024691357,0.2674897119341564,1215.0
326,CAIR,FABR,FAPA,FDEN,0.48641975308641977,0.24526748971193416,0.2683127572016461,1215.0
327,CAOV,FABR,FAPA,FDEN,0.48641975308641977,0.24444444444444444,0.2691358024691358,1215.0
328,CAPY,FABR,FAPA,FDEN,0.48806584362139915,0.24773662551440329,0.2641975308641975,1215.0
329,CASE,FABR,FAPA,FDEN,0.48641975308641977,0.24609053497942388,0.2674897119341564,1215.0
330,CATH,FABR,FAPA,FDEN,0.4839506172839506,0.24773662551440329,0.2683127572016461,1215.0
331,BOER,CACA,CAHE,PAXI,0.00905349794238683,0.005761316872427984,0.9851851851851852,1215.0
332,BOER,CACA,CAIR,PAXI,0.007407407407407408,0.007407407407407408,0.9851851851851852,1215.0
333,BOER,CAHE,CAIR,PAXI,0.006584362139917695,0.00905349794238683,0.9843621399176955,1215.0
334,CACA,CAHE,CAIR,PAXI,0.2781893004115226,0.27242798353909464,0.44938271604938274,1215.0
335,BOER,CACA,CAOV,PAXI,0.007407407407407408,0.005761316872427984,0.9868312757201646,1215.0
336,BOER,CAHE,CAOV,PAXI,0.005761316872427984,0.00905349794238683,0.9851851851851852,1215.0
337,CACA,CAHE,CAOV,PAXI,0.2641975308641975,0.2609053497942387,0.4748971193415638,1215.0
338,BOER,CAIR,CAOV,PAXI,0.0049382716049382715,0.006584362139917695,0.988477366255144,1215.0
339,CACA,CAIR,CAOV,PAXI,0.2740740740740741,0.27242798353909464,0.4534979423868313,1215.0
340,CAHE,CAIR,CAOV,PAXI,0.30864197530864196,0.36378600823045265,0.32757201646090534,1215.0
341,BOER,CACA,CAPY,PAXI,0.023868312757201648,0.01728395061728395,0.9588477366255144,1215.0
342,BOER,CAHE,CAPY,PAXI,0.024691358024691357,0.022222222222222223,0.9530864197530864,1215.0
343,CACA,CAHE,CAPY,PAXI,0.9251028806584363,0.03539094650205761,0.03950617283950617,1215.0
344,BOER,CAIR,CAPY,PAXI,0.023868312757201648,0.019753086419753086,0.9563786008230453,1215.0
345,CACA,CAIR,CAPY,PAXI,0.9292181069958848,0.02551440329218107,0.04526748971193416,1215.0
346,CAHE,CAIR,CAPY,PAXI,0.9275720164609054,0.02962962962962963,0.04279835390946502,1215.0
347,BOER,CAOV,CAPY,PAXI,0.024691358024691357,0.01810699588477366,0.9572016460905349,1215.0
348,CACA,CAOV,CAPY,PAXI,0.9234567901234568,0.024691358024691357,0.05185185185185185,1215.0
349,CAHE,CAOV,CAPY,PAXI,0.928395061728395,0.02551440329218107,0.04609053497942387,1215.0
350,CAIR,CAOV,CAPY,PAXI,0.9316872427983539,0.03539094650205761,0.03292181069958848,1215.0
351,BOER,CACA,CASE,PAXI,0.00905349794238683,0.005761316872427984,0.9851851851851852,1215.0
352,BOER,CAHE,CASE,PAXI,0.005761316872427984,0.00823045267489712,0.9860082304526749,1215.0
353,CACA,CAHE,CASE,PAXI,0.2765432098765432,0.30781893004115224,0.4156378600823045,1215.0
354,BOER,CAIR,CASE,PAXI,0.00823045267489712,0.007407407407407408,0.9843621399176955,1215.0
355,CACA,CAIR,CASE,PAXI,0.2897119341563786,0.3160493827160494,0.39423868312757204,1215.0
356,CAHE,CAIR,CASE,PAXI,0.3736625514403292,0.32839506172839505,0.2979423868312757,1215.0
357,BOER,CAOV,CASE,PAXI,0.007407407407407408,0.0032921810699588477,0.9893004115226337,1215.0
358,CACA,CAOV,CASE,PAXI,0.27325102880658436,0.32510288065843623,0.4016460905349794,1215.0
359,CAHE,CAOV,CASE,PAXI,0.4049382716049383,0.3069958847736626,0.2880658436213992,1215.0
360,CAIR,CAOV,CASE,PAXI,0.4016460905349794,0.2897119341563786,0.30864197530864196,1215.0
361,BOER,CAPY,CASE,PAXI,0.019753086419753086,0.024691358024691357,0.9555555555555556,1215.0
362,CACA,CAPY,CASE,PAXI,0.02880658436213992,0.9152263374485596,0.05596707818930041,1215.0
363,CAHE,CAPY,CASE,PAXI,0.024691358024691357,0.9251028806584363,0.050205761316872426,1215.0
364,CAIR,CAPY,CASE,PAXI,0.03621399176954732,0.9193415637860082,0.044444444444444446,1215.0
365,CAOV,CAPY,CASE,PAXI,0.027983539094650206,0.934156378600823,0.03786008230452675,1215.0
366,BOER,CACA,CATH,PAXI,0.010699588477366255,0.0049382716049382715,0.9843621399176955,1215.0
367,BOER,CAHE,CATH,PAXI,0.00905349794238683,0.006584362139917695,0.9843621399176955,1215.0
368,CACA,CAHE,CATH,PAXI,0.26337448559670784,0.29547325102880656,0.4411522633744856,1215.0
369,BOER,CAIR,CATH,PAXI,0.007407407407407408,0.00411522633744856,0.988477366255144,1215.0
370,CACA,CAIR,CATH,PAXI,0.2691358024691358,0.2806584362139918,0.45020576131687245,1215.0
371,CAHE,CAIR,CATH,PAXI,0.33497942386831275,0.3465020576131687,0.31851851851851853,1215.0
372,BOER,CAOV,CATH,PAXI,0.010699588477366255,0.0032921810699588477,0.9860082304526749,1215.0
373,CACA,CAOV,CATH,PAXI,0.2650205761316872,0.2757201646090535,0.45925925925925926,1215.0
374,CAHE,CAOV,CATH,PAXI,0.339917695473251,0.32098765432098764,0.3390946502057613,1215.0
375,CAIR,CAOV,CATH,PAXI,0.34156378600823045,0.32098765432098764,0.3374485596707819,1215.0
376,BOER,CAPY,CATH,PAXI,0.0205761316872428,0.023868312757201648,0.9555555555555556,1215.0
377,CACA,CAPY,CATH,PAXI,0.02551440329218107,0.9333333333333333,0.0411522633744856,1215.0
378,CAHE,CAPY,CATH,PAXI,0.03539094650205761,0.9308641975308642,0.03374485596707819,1215.0
379,CAIR,CAPY,CATH,PAXI,0.04197530864197531,0.9325102880658436,0.02551440329218107,1215.0
380,CAOV,CAPY,CATH,PAXI,0.04197530864197531,0.928395061728395,0.02962962962962963,1215.0
381,BOER,CASE,CATH,PAXI,0.009876543209876543,0.007407407407407408,0.9827160493827161,1215.0
382,CACA,CASE,CATH,PAXI,0.31934156378600825,0.30781893004115224,0.3728395061728395,1215.0
383,CAHE,CASE,CATH,PAXI,0.33415637860082303,0.39670781893004115,0.2691358024691358,1215.0
384,CAIR,CASE,CATH,PAXI,0.31522633744855966,0.405761316872428,0.27901234567901234,1215.0
385,CAOV,CASE,CATH,PAXI,0.3176954732510288,0.405761316872428,0.2765432098765432,1215.0
386,CAPY,CASE,CATH,PAXI,0.050205761316872426,0.027160493827160494,0.922633744855967,1215.0
387,BOER,CACA,FABR,PAXI,0.0823045267489712,0.09053497942386832,0.8271604938271605,1215.0
388,BOER,CAHE,FABR,PAXI,0.0831275720164609,0.09300411522633745,0.8238683127572016,1215.0
389,CACA,CAHE,FABR,PAXI,0.9777777777777777,0.00905349794238683,0.01316872427983539,1215.0
390,BOER,CAIR,FABR,PAXI,0.0831275720164609,0.09218106995884774,0.8246913580246914,1215.0
391,CACA,CAIR,FABR,PAXI,0.9827160493827161,0.007407407407407408,0.009876543209876543,1215.0
392,CAHE,CAIR,FABR,PAXI,0.9818930041152263,0.010699588477366255,0.007407407407407408,1215.0
393,BOER,CAOV,FABR,PAXI,0.0831275720164609,0.09053497942386832,0.8263374485596707,1215.0
394,CACA,CAOV,FABR,PAXI,0.9818930041152263,0.007407407407407408,0.010699588477366255,1215.0
395,CAHE,CAOV,FABR,PAXI,0.9810699588477366,0.00905349794238683,0.009876543209876543,1215.0
396,CAIR,CAOV,FABR,PAXI,0.9860082304526749,0.005761316872427984,0.00823045267489712,1215.0
397,BOER,CAPY,FABR,PAXI,0.08724279835390947,0.09053497942386832,0.8222222222222222,1215.0
398,CACA,CAPY,FABR,PAXI,0.9045267489711935,0.03950617283950617,0.05596707818930041,1215.0
399,CAHE,CAPY,FABR,PAXI,0.8979423868312757,0.043621399176954734,0.05843621399176955,1215.0
400,CAIR,CAPY,FABR,PAXI,0.9020576131687242,0.040329218106995884,0.05761316872427984,1215.0
401,CAOV,CAPY,FABR,PAXI,0.9020576131687242,0.04197530864197531,0.05596707818930041,1215.0
402,BOER,CASE,FABR,PAXI,0.08148148148148149,0.09135802469135802,0.8271604938271605,1215.0
403,CACA,CASE,FABR,PAXI,0.9769547325102881,0.006584362139917695,0.01646090534979424,1215.0
404,CAHE,CASE,FABR,PAXI,0.9794238683127572,0.007407407407407408,0.01316872427983539,1215.0
405,CAIR,CASE,FABR,PAXI,0.980246913580247,0.005761316872427984,0.013991769547325103,1215.0
406,CAOV,CASE,FABR,PAXI,0.9868312757201646,0.00411522633744856,0.00905349794238683,1215.0
407,CAPY,CASE,FABR,PAXI,0.8995884773662551,0.056790123456790124,0.043621399176954734,1215.0
408,BOER,CATH,FABR,PAXI,0.0831275720164609,0.09382716049382717,0.823045267489712,1215.0
409,CACA,CATH,FABR,PAXI,0.9827160493827161,0.00823045267489712,0.00905349794238683,1215.0
410,CAHE,CATH,FABR,PAXI,0.9843621399176955,0.010699588477366255,0.0049382716049382715,1215.0
411,CAIR,CATH,FABR,PAXI,0.9827160493827161,0.010699588477366255,0.006584362139917695,1215.0
412,CAOV,CATH,FABR,PAXI,0.9818930041152263,0.010699588477366255,0.007407407407407408,1215.0
413,CAPY,CATH,FABR,PAXI,0.9004115226337449,0.05843621399176955,0.0411522633744856,1215.0
414,CASE,CATH,FABR,PAXI,0.9786008230452675,0.01646090534979424,0.0049382716049382715,1215.0
415,BOER,CACA,FAPA,PAXI,0.08065843621399177,0.0962962962962963,0.823045267489712,1215.0
416,BOER,CAHE,FAPA,PAXI,0.08148148148148149,0.09958847736625515,0.8189300411522634,1215.0
417,CACA,CAHE,FAPA,PAXI,0.9786008230452675,0.00823045267489712,0.01316872427983539,1215.0
418,BOER,CAIR,FAPA,PAXI,0.08065843621399177,0.09794238683127572,0.8213991769547325,1215.0
419,CACA,CAIR,FAPA,PAXI,0.9843621399176955,0.007407407407407408,0.00823045267489712,1215.0
420,CAHE,CAIR,FAPA,PAXI,0.9827160493827161,0.009876543209876543,0.007407407407407408,1215.0
421,BOER,CAOV,FAPA,PAXI,0.08065843621399177,0.0962962962962963,0.823045267489712,1215.0
422,CACA,CAOV,FAPA,PAXI,0.9827160493827161,0.007407407407407408,0.009876543209876543,1215.0
423,CAHE,CAOV,FAPA,PAXI,0.9851851851851852,0.00823045267489712,0.006584362139917695,1215.0
424,CAIR,CAOV,FAPA,PAXI,0.9868312757201646,0.005761316872427984,0.007407407407407408,1215.0
425,BOER,CAPY,FAPA,PAXI,0.08724279835390947,0.09382716049382717,0.8189300411522634,1215.0
426,CACA,CAPY,FAPA,PAXI,0.8995884773662551,0.03868312757201646,0.06172839506172839,1215.0
427,CAHE,CAPY,FAPA,PAXI,0.8946502057613168,0.04279835390946502,0.06255144032921811,1215.0
428,CAIR,CAPY,FAPA,PAXI,0.8979423868312757,0.03950617283950617,0.06255144032921811,1215.0
429,CAOV,CAPY,FAPA,PAXI,0.897119341563786,0.04197530864197531,0.060905349794238686,1215.0
430,BOER,CASE,FAPA,PAXI,0.07983539094650206,0.097119341563786,0.823045267489712,1215.0
431,CACA,CASE,FAPA,PAXI,0.9810699588477366,0.005761316872427984,0.01316872427983539,1215.0
432,CAHE,CASE,FAPA,PAXI,0.9827160493827161,0.006584362139917695,0.010699588477366255,1215.0
433,CAIR,CASE,FAPA,PAXI,0.9818930041152263,0.006584362139917695,0.011522633744855968,1215.0
434,CAOV,CASE,FAPA,PAXI,0.9860082304526749,0.005761316872427984,0.00823045267489712,1215.0
435,CAPY,CASE,FAPA,PAXI,0.8954732510288066,0.06172839506172839,0.04279835390946502,1215.0
436,BOER,CATH,FAPA,PAXI,0.08065843621399177,0.09958847736625515,0.8197530864197531,1215.0
437,CACA,CATH,FAPA,PAXI,0.9835390946502057,0.007407407407407408,0.00905349794238683,1215.0
438,CAHE,CATH,FAPA,PAXI,0.9835390946502057,0.010699588477366255,0.005761316872427984,1215.0
439,CAIR,CATH,FAPA,PAXI,0.9860082304526749,0.007407407407407408,0.006584362139917695,1215.0
440,CAOV,CATH,FAPA,PAXI,0.9835390946502057,0.009876543209876543,0.006584362139917695,1215.0
441,CAPY,CATH,FAPA,PAXI,0.897119341563786,0.06337448559670782,0.03950617283950617,1215.0
442,CASE,CATH,FAPA,PAXI,0.9827160493827161,0.012345679012345678,0.0049382716049382715,1215.0
443,BOER,FABR,FAPA,PAXI,0.023045267489711935,0.023868312757201648,0.9530864197530864,1215.0
444,CACA,FABR,FAPA,PAXI,0.09382716049382717,0.08477366255144032,0.8213991769547325,1215.0
445,CAHE,FABR,FAPA,PAXI,0.09465020576131687,0.08559670781893004,0.8197530864197531,1215.0
446,CAIR,FABR,FAPA,PAXI,0.09382716049382717,0.08395061728395062,0.8222222222222222,1215.0
447,CAOV,FABR,FAPA,PAXI,0.09465020576131687,0.08559670781893004,0.8197530864197531,1215.0
448,CAPY,FABR,FAPA,PAXI,0.09794238683127572,0.08641975308641975,0.8156378600823045,1215.0
449,CASE,FABR,FAPA,PAXI,0.09382716049382717,0.08559670781893004,0.8205761316872427,1215.0
450,CATH,FABR,FAPA,PAXI,0.09300411522633745,0.08477366255144032,0.8222222222222222,1215.0
451,BOER,CACA,FDEN,PAXI,0.08559670781893004,0.09135802469135802,0.823045267489712,1215.0
452,BOER,CAHE,FDEN,PAXI,0.08641975308641975,0.09465020576131687,0.8189300411522634,1215.0
453,CACA,CAHE,FDEN,PAXI,0.980246913580247,0.009876543209876543,0.009876543209876543,1215.0
454,BOER,CAIR,FDEN,PAXI,0.08559670781893004,0.09300411522633745,0.8213991769547325,1215.0
455,CACA,CAIR,FDEN,PAXI,0.9868312757201646,0.006584362139917695,0.006584362139917695,1215.0
456,CAHE,CAIR,FDEN,PAXI,0.9860082304526749,0.006584362139917695,0.007407407407407408,1215.0
457,BOER,CAOV,FDEN,PAXI,0.08559670781893004,0.09135802469135802,0.823045267489712,1215.0
458,CACA,CAOV,FDEN,PAXI,0.9851851851851852,0.007407407407407408,0.007407407407407408,1215.0
459,CAHE,CAOV,FDEN,PAXI,0.9860082304526749,0.007407407407407408,0.006584362139917695,1215.0
460,CAIR,CAOV,FDEN,PAXI,0.9909465020576131,0.00411522633744856,0.0049382716049382715,1215.0
461,BOER,CAPY,FDEN,PAXI,0.09135802469135802,0.09135802469135802,0.817283950617284,1215.0
462,CACA,CAPY,FDEN,PAXI,0.9061728395061729,0.0411522633744856,0.05267489711934156,1215.0
463,CAHE,CAPY,FDEN,PAXI,0.9020576131687242,0.04279835390946502,0.0551440329218107,1215.0
464,CAIR,CAPY,FDEN,PAXI,0.9045267489711935,0.04197530864197531,0.053497942386831275,1215.0
465,CAOV,CAPY,FDEN,PAXI,0.9045267489711935,0.043621399176954734,0.05185185185185185,1215.0
466,BOER,CASE,FDEN,PAXI,0.08477366255144032,0.09300411522633745,0.8222222222222222,1215.0
467,CACA,CASE,FDEN,PAXI,0.9818930041152263,0.007407407407407408,0.010699588477366255,1215.0
468,CAHE,CASE,FDEN,PAXI,0.9868312757201646,0.0049382716049382715,0.00823045267489712,1215.0
469,CAIR,CASE,FDEN,PAXI,0.9851851851851852,0.005761316872427984,0.00905349794238683,1215.0
470,CAOV,CASE,FDEN,PAXI,0.9893004115226337,0.00411522633744856,0.006584362139917695,1215.0
471,CAPY,CASE,FDEN,PAXI,0.9037037037037037,0.053497942386831275,0.04279835390946502,1215.0
472,BOER,CATH,FDEN,PAXI,0.08559670781893004,0.09465020576131687,0.8197530864197531,1215.0
473,CACA,CATH,FDEN,PAXI,0.9860082304526749,0.007407407407407408,0.006584362139917695,1215.0
474,CAHE,CATH,FDEN,PAXI,0.988477366255144,0.007407407407407408,0.00411522633744856,1215.0
475,CAIR,CATH,FDEN,PAXI,0.9876543209876543,0.007407407407407408,0.0049382716049382715,1215.0
476,CAOV,CATH,FDEN,PAXI,0.9868312757201646,0.007407407407407408,0.005761316872427984,1215.0
477,CAPY,CATH,FDEN,PAXI,0.902880658436214,0.05596707818930041,0.0411522633744856,1215.0
478,CASE,CATH,FDEN,PAXI,0.9843621399176955,0.010699588477366255,0.0049382716049382715,1215.0
479,BOER,FABR,FDEN,PAXI,0.027160493827160494,0.023045267489711935,0.9497942386831276,1215.0
480,CACA,FABR,FDEN,PAXI,0.10452674897119342,0.08395061728395062,0.811522633744856,1215.0
481,CAHE,FABR,FDEN,PAXI,0.10617283950617284,0.08395061728395062,0.8098765432098766,1215.0
482,CAIR,FABR,FDEN,PAXI,0.10452674897119342,0.08477366255144032,0.8106995884773662,1215.0
483,CAOV,FABR,FDEN,PAXI,0.10452674897119342,0.08559670781893004,0.8098765432098766,1215.0
484,CAPY,FABR,FDEN,PAXI,0.10699588477366255,0.08641975308641975,0.8065843621399177,1215.0
485,CASE,FABR,FDEN,PAXI,0.10617283950617284,0.0823045267489712,0.811522633744856,1215.0
486,CATH,FABR,FDEN,PAXI,0.102880658436214,0.08395061728395062,0.8131687242798354,1215.0
487,BOER,FAPA,FDEN,PAXI,0.01810699588477366,0.01810699588477366,0.9637860082304527,1215.0
488,CACA,FAPA,FDEN,PAXI,0.06748971193415639,0.06584362139917696,0.8666666666666667,1215.0
489,CAHE,FAPA,FDEN,PAXI,0.0691358024691358,0.06666666666666667,0.8641975308641975,1215.0
490,CAIR,FAPA,FDEN,PAXI,0.06666666666666667,0.06748971193415639,0.8658436213991769,1215.0
491,CAOV,FAPA,FDEN,PAXI,0.06831275720164609,0.06831275720164609,0.8633744855967078,1215.0
492,CAPY,FAPA,FDEN,PAXI,0.06995884773662552,0.06995884773662552,0.8600823045267489,1215.0
493,CASE,FAPA,FDEN,PAXI,0.06995884773662552,0.06584362139917696,0.8641975308641975,1215.0
494,CATH,FAPA,FDEN,PAXI,0.06831275720164609,0.06584362139917696,0.8658436213991769,1215.0
495,FABR,FAPA,FDEN,PAXI,0.2674897119341564,0.24773662551440329,0.48477366255144033,1215.0
496,BOER,CACA,CAHE,PBON,0.00905349794238683,0.006584362139917695,0.9843621399176955,1215.0
497,BOER,CACA,CAIR,PBON,0.00823045267489712,0.007407407407407408,0.9843621399176955,1215.0
498,BOER,CAHE,CAIR,PBON,0.006584362139917695,0.00905349794238683,0.9843621399176955,1215.0
499,CACA,CAHE,CAIR,PBON,0.27901234567901234,0.27242798353909464,0.448559670781893,1215.0
500,BOER,CACA,CAOV,PBON,0.00823045267489712,0.006584362139917695,0.9851851851851852,1215.0
